Date,Product_Code,Warehouse,Product_Category,Order_Demand,month,quarter,year,season,is_holiday_season,lag_1,lag_2,lag_3,lag_6,rolling_mean_3,rolling_mean_6,Unit_Price,Revenue
2015-01-01,Product_1516,Whse_J,Category_019,9500.0,1,1,2015,Winter,0,1700.0,200.0,7700.0,5500.0,3200.0,3333.3333333333335,126.12,1198140.0
2015-02-01,Product_1516,Whse_J,Category_019,6000.0,2,1,2015,Winter,0,9500.0,1700.0,200.0,4000.0,3800.0,4000.0,137.31,823860.0
2015-03-01,Product_1516,Whse_J,Category_019,6000.0,3,1,2015,Spring,0,6000.0,9500.0,1700.0,900.0,5733.333333333333,4333.333333333333,122.21,733260.0
2015-04-01,Product_1516,Whse_J,Category_019,6000.0,4,2,2015,Spring,0,6000.0,6000.0,9500.0,7700.0,7166.666666666667,5183.333333333333,123.12,738720.0
2015-05-01,Product_1516,Whse_J,Category_019,13600.0,5,2,2015,Spring,0,6000.0,6000.0,6000.0,200.0,6000.0,4900.0,127.97,1740392.0
2015-06-01,Product_1516,Whse_J,Category_019,7500.0,6,2,2015,Summer,0,13600.0,6000.0,6000.0,1700.0,8533.333333333334,7133.333333333333,115.14,863550.0
2015-07-01,Product_1516,Whse_J,Category_019,11200.0,7,3,2015,Summer,0,7500.0,13600.0,6000.0,9500.0,9033.333333333334,8100.0,117.51,1316112.0
2015-08-01,Product_1516,Whse_J,Category_019,5300.0,8,3,2015,Summer,0,11200.0,7500.0,13600.0,6000.0,10766.666666666666,8383.333333333334,118.29,626937.0
2015-09-01,Product_1516,Whse_J,Category_019,7200.0,9,3,2015,Autumn,0,5300.0,11200.0,7500.0,6000.0,8000.0,8266.666666666666,130.28,938016.0
2015-10-01,Product_1516,Whse_J,Category_019,700.0,10,4,2015,Autumn,0,7200.0,5300.0,11200.0,6000.0,7900.0,8466.666666666666,126.05,88235.0
2015-11-01,Product_1516,Whse_J,Category_019,7000.0,11,4,2015,Autumn,1,700.0,7200.0,5300.0,13600.0,4400.0,7583.333333333333,134.89,944229.9999999999
2015-12-01,Product_1516,Whse_J,Category_019,1000.0,12,4,2015,Winter,1,7000.0,700.0,7200.0,7500.0,4966.666666666667,6483.333333333333,125.25,125250.0
2016-01-01,Product_1516,Whse_J,Category_019,5700.0,1,1,2016,Winter,0,1000.0,7000.0,700.0,11200.0,2900.0,5400.0,132.32,754224.0
2016-02-01,Product_1516,Whse_J,Category_019,6500.0,2,1,2016,Winter,0,5700.0,1000.0,7000.0,5300.0,4566.666666666667,4483.333333333333,132.7,862549.9999999999
2016-03-01,Product_1516,Whse_J,Category_019,5500.0,3,1,2016,Spring,0,6500.0,5700.0,1000.0,7200.0,4400.0,4683.333333333333,127.09,698995.0
2016-04-01,Product_1516,Whse_J,Category_019,9800.0,4,2,2016,Spring,0,5500.0,6500.0,5700.0,700.0,5900.0,4400.0,122.91,1204518.0
2016-05-01,Product_1516,Whse_J,Category_019,3700.0,5,2,2016,Spring,0,9800.0,5500.0,6500.0,7000.0,7266.666666666667,5916.666666666667,125.77,465349.0
2016-06-01,Product_1516,Whse_J,Category_019,9400.0,6,2,2016,Summer,0,3700.0,9800.0,5500.0,1000.0,6333.333333333333,5366.666666666667,115.48,1085512.0
2016-07-01,Product_1516,Whse_J,Category_019,2700.0,7,3,2016,Summer,0,9400.0,3700.0,9800.0,5700.0,7633.333333333333,6766.666666666667,119.12,321624.0
2016-08-01,Product_1516,Whse_J,Category_019,5700.0,8,3,2016,Summer,0,2700.0,9400.0,3700.0,6500.0,5266.666666666667,6266.666666666667,124.85,711645.0
2016-09-01,Product_1516,Whse_J,Category_019,11800.0,9,3,2016,Autumn,0,5700.0,2700.0,9400.0,5500.0,5933.333333333333,6133.333333333333,122.56,1446208.0
2016-10-01,Product_1516,Whse_J,Category_019,6300.0,10,4,2016,Autumn,0,11800.0,5700.0,2700.0,9800.0,6733.333333333333,7183.333333333333,123.73,779499.0
2016-11-01,Product_1516,Whse_J,Category_019,6900.0,11,4,2016,Autumn,1,6300.0,11800.0,5700.0,3700.0,7933.333333333333,6600.0,128.91,889479.0
2016-12-01,Product_1516,Whse_J,Category_019,5300.0,12,4,2016,Winter,1,6900.0,6300.0,11800.0,9400.0,8333.333333333334,7133.333333333333,139.69,740357.0
2014-06-01,Product_1517,Whse_J,Category_019,600.0,6,2,2014,Summer,0,500.0,200.0,100.0,100.0,266.6666666666667,200.0,110.31,66186.0
2014-08-01,Product_1517,Whse_J,Category_019,1000.0,8,3,2014,Summer,0,600.0,500.0,200.0,100.0,433.3333333333333,283.3333333333333,123.06,123060.0
2014-09-01,Product_1517,Whse_J,Category_019,200.0,9,3,2014,Autumn,0,1000.0,600.0,500.0,200.0,700.0,433.3333333333333,133.93,26786.0
2014-10-01,Product_1517,Whse_J,Category_019,500.0,10,4,2014,Autumn,0,200.0,1000.0,600.0,100.0,600.0,433.3333333333333,129.44,64720.0
2014-11-01,Product_1517,Whse_J,Category_019,200.0,11,4,2014,Autumn,1,500.0,200.0,1000.0,200.0,566.6666666666666,500.0,121.42,24284.0
2014-12-01,Product_1517,Whse_J,Category_019,600.0,12,4,2014,Winter,1,200.0,500.0,200.0,500.0,300.0,500.0,128.41,77046.0
2015-03-01,Product_1517,Whse_J,Category_019,400.0,3,1,2015,Spring,0,600.0,200.0,500.0,600.0,433.3333333333333,516.6666666666666,124.49,49796.0
2015-05-01,Product_1517,Whse_J,Category_019,400.0,5,2,2015,Spring,0,400.0,600.0,200.0,1000.0,400.0,483.3333333333333,127.08,50832.0
2015-06-01,Product_1517,Whse_J,Category_019,200.0,6,2,2015,Summer,0,400.0,400.0,600.0,200.0,466.6666666666667,383.3333333333333,119.71,23942.0
2015-12-01,Product_1517,Whse_J,Category_019,200.0,12,4,2015,Winter,1,200.0,400.0,400.0,500.0,333.3333333333333,383.3333333333333,131.12,26224.0
2016-02-01,Product_1517,Whse_J,Category_019,500.0,2,1,2016,Winter,0,200.0,200.0,400.0,200.0,266.6666666666667,333.3333333333333,132.45,66225.0
2016-03-01,Product_1517,Whse_J,Category_019,100.0,3,1,2016,Spring,0,500.0,200.0,200.0,600.0,300.0,383.3333333333333,126.5,12650.0
2016-05-01,Product_1517,Whse_J,Category_019,300.0,5,2,2016,Spring,0,100.0,500.0,200.0,400.0,266.6666666666667,300.0,114.45,34335.0
2016-06-01,Product_1517,Whse_J,Category_019,1500.0,6,2,2016,Summer,0,300.0,100.0,500.0,400.0,300.0,283.3333333333333,118.55,177825.0
2016-07-01,Product_1517,Whse_J,Category_019,300.0,7,3,2016,Summer,0,1500.0,300.0,100.0,200.0,633.3333333333334,466.6666666666667,118.63,35589.0
2016-08-01,Product_1517,Whse_J,Category_019,400.0,8,3,2016,Summer,0,300.0,1500.0,300.0,200.0,700.0,483.3333333333333,114.02,45608.0
2016-09-01,Product_1517,Whse_J,Category_019,200.0,9,3,2016,Autumn,0,400.0,300.0,1500.0,500.0,733.3333333333334,516.6666666666666,131.37,26274.0
2016-10-01,Product_1517,Whse_J,Category_019,1000.0,10,4,2016,Autumn,0,200.0,400.0,300.0,100.0,300.0,466.6666666666667,125.41,125410.0
2016-11-01,Product_1517,Whse_J,Category_019,400.0,11,4,2016,Autumn,1,1000.0,200.0,400.0,300.0,533.3333333333334,616.6666666666666,129.13,51652.0
2016-12-01,Product_1517,Whse_J,Category_019,400.0,12,4,2016,Winter,1,400.0,1000.0,200.0,1500.0,533.3333333333334,633.3333333333334,132.92,53167.99999999999
2012-07-01,Product_1518,Whse_A,Category_019,3800.0,7,3,2012,Summer,0,3900.0,5100.0,3300.0,5700.0,4100.0,5050.0,117.34,445892.0
2012-08-01,Product_1518,Whse_A,Category_019,8700.0,8,3,2012,Summer,0,3800.0,3900.0,5100.0,7800.0,4266.666666666667,4733.333333333333,118.64,1032168.0
2012-09-01,Product_1518,Whse_A,Category_019,300.0,9,3,2012,Autumn,0,8700.0,3800.0,3900.0,4500.0,5466.666666666667,4883.333333333333,126.53,37959.0
2012-10-01,Product_1518,Whse_A,Category_019,9400.0,10,4,2012,Autumn,0,300.0,8700.0,3800.0,3300.0,4266.666666666667,4183.333333333333,123.28,1158832.0
2012-11-01,Product_1518,Whse_A,Category_019,6000.0,11,4,2012,Autumn,1,9400.0,300.0,8700.0,5100.0,6133.333333333333,5200.0,127.8,766800.0
2012-12-01,Product_1518,Whse_A,Category_019,2100.0,12,4,2012,Winter,1,6000.0,9400.0,300.0,3900.0,5233.333333333333,5350.0,135.21,283941.0
2013-01-01,Product_1518,Whse_A,Category_019,4000.0,1,1,2013,Winter,0,2100.0,6000.0,9400.0,3800.0,5833.333333333333,5050.0,127.76,511040.0
2013-02-01,Product_1518,Whse_A,Category_019,10700.0,2,1,2013,Winter,0,4000.0,2100.0,6000.0,8700.0,4033.3333333333335,5083.333333333333,133.83,1431981.0000000002
2013-03-01,Product_1518,Whse_A,Category_019,6500.0,3,1,2013,Spring,0,10700.0,4000.0,2100.0,300.0,5600.0,5416.666666666667,125.95,818675.0
2013-04-01,Product_1518,Whse_A,Category_019,8000.0,4,2,2013,Spring,0,6500.0,10700.0,4000.0,9400.0,7066.666666666667,6450.0,127.16,1017280.0
2013-05-01,Product_1518,Whse_A,Category_019,1000.0,5,2,2013,Spring,0,8000.0,6500.0,10700.0,6000.0,8400.0,6216.666666666667,122.12,122120.0
2013-06-01,Product_1518,Whse_A,Category_019,2100.0,6,2,2013,Summer,0,1000.0,8000.0,6500.0,2100.0,5166.666666666667,5383.333333333333,110.65,232365.0
2013-07-01,Product_1518,Whse_A,Category_019,1600.0,7,3,2013,Summer,0,2100.0,1000.0,8000.0,4000.0,3700.0,5383.333333333333,116.29,186064.0
2013-08-01,Product_1518,Whse_A,Category_019,3000.0,8,3,2013,Summer,0,1600.0,2100.0,1000.0,10700.0,1566.6666666666667,4983.333333333333,125.68,377040.0
2013-09-01,Product_1518,Whse_A,Category_019,2300.0,9,3,2013,Autumn,0,3000.0,1600.0,2100.0,6500.0,2233.3333333333335,3700.0,120.56,277288.0
2013-10-01,Product_1518,Whse_A,Category_019,3700.0,10,4,2013,Autumn,0,2300.0,3000.0,1600.0,8000.0,2300.0,3000.0,121.46,449402.0
2013-11-01,Product_1518,Whse_A,Category_019,8300.0,11,4,2013,Autumn,1,3700.0,2300.0,3000.0,1000.0,3000.0,2283.3333333333335,125.83,1044389.0
2013-12-01,Product_1518,Whse_A,Category_019,2000.0,12,4,2013,Winter,1,8300.0,3700.0,2300.0,2100.0,4766.666666666667,3500.0,129.32,258640.0
2014-01-01,Product_1518,Whse_A,Category_019,5500.0,1,1,2014,Winter,0,2000.0,8300.0,3700.0,1600.0,4666.666666666667,3483.3333333333335,129.33,711315.0000000001
2014-02-01,Product_1518,Whse_A,Category_019,2000.0,2,1,2014,Winter,0,5500.0,2000.0,8300.0,3000.0,5266.666666666667,4133.333333333333,128.68,257360.0
2014-03-01,Product_1518,Whse_A,Category_019,2400.0,3,1,2014,Spring,0,2000.0,5500.0,2000.0,2300.0,3166.6666666666665,3966.6666666666665,119.64,287136.0
2014-04-01,Product_1518,Whse_A,Category_019,6500.0,4,2,2014,Spring,0,2400.0,2000.0,5500.0,3700.0,3300.0,3983.3333333333335,120.62,784030.0
2014-05-01,Product_1518,Whse_A,Category_019,600.0,5,2,2014,Spring,0,6500.0,2400.0,2000.0,8300.0,3633.3333333333335,4450.0,125.19,75114.0
2014-06-01,Product_1518,Whse_A,Category_019,500.0,6,2,2014,Summer,0,600.0,6500.0,2400.0,2000.0,3166.6666666666665,3166.6666666666665,128.03,64015.0
2014-07-01,Product_1518,Whse_A,Category_019,1300.0,7,3,2014,Summer,0,500.0,600.0,6500.0,5500.0,2533.3333333333335,2916.6666666666665,120.04,156052.0
2014-08-01,Product_1518,Whse_A,Category_019,4200.0,8,3,2014,Summer,0,1300.0,500.0,600.0,2000.0,800.0,2216.6666666666665,118.9,499380.0
2014-09-01,Product_1518,Whse_A,Category_019,2100.0,9,3,2014,Autumn,0,4200.0,1300.0,500.0,2400.0,2000.0,2583.3333333333335,130.5,274050.0
2014-10-01,Product_1518,Whse_A,Category_019,4700.0,10,4,2014,Autumn,0,2100.0,4200.0,1300.0,6500.0,2533.3333333333335,2533.3333333333335,127.89,601083.0
2014-11-01,Product_1518,Whse_A,Category_019,1700.0,11,4,2014,Autumn,1,4700.0,2100.0,4200.0,600.0,3666.6666666666665,2233.3333333333335,132.01,224416.99999999997
2014-12-01,Product_1518,Whse_A,Category_019,3700.0,12,4,2014,Winter,1,1700.0,4700.0,2100.0,500.0,2833.3333333333335,2416.6666666666665,134.22,496614.0
2015-01-01,Product_1518,Whse_A,Category_019,1500.0,1,1,2015,Winter,0,3700.0,1700.0,4700.0,1300.0,3366.6666666666665,2950.0,125.17,187755.0
2015-02-01,Product_1518,Whse_A,Category_019,5000.0,2,1,2015,Winter,0,1500.0,3700.0,1700.0,4200.0,2300.0,2983.3333333333335,135.98,679900.0
2015-03-01,Product_1518,Whse_A,Category_019,1000.0,3,1,2015,Spring,0,5000.0,1500.0,3700.0,2100.0,3400.0,3116.6666666666665,121.92,121920.0
2015-04-01,Product_1518,Whse_A,Category_019,1000.0,4,2,2015,Spring,0,1000.0,5000.0,1500.0,4700.0,2500.0,2933.3333333333335,122.93,122930.0
2015-05-01,Product_1518,Whse_A,Category_019,1000.0,5,2,2015,Spring,0,1000.0,1000.0,5000.0,1700.0,2333.3333333333335,2316.6666666666665,118.85,118850.0
2015-06-01,Product_1518,Whse_A,Category_019,1000.0,6,2,2015,Summer,0,1000.0,1000.0,1000.0,3700.0,1000.0,2200.0,121.08,121080.0
2015-07-01,Product_1518,Whse_A,Category_019,6000.0,7,3,2015,Summer,0,1000.0,1000.0,1000.0,1500.0,1000.0,1750.0,115.07,690420.0
2015-08-01,Product_1518,Whse_A,Category_019,2700.0,8,3,2015,Summer,0,6000.0,1000.0,1000.0,5000.0,2666.6666666666665,2500.0,115.1,310770.0
2015-09-01,Product_1518,Whse_A,Category_019,700.0,9,3,2015,Autumn,0,2700.0,6000.0,1000.0,1000.0,3233.3333333333335,2116.6666666666665,130.67,91468.99999999999
2015-10-01,Product_1518,Whse_A,Category_019,2500.0,10,4,2015,Autumn,0,700.0,2700.0,6000.0,1000.0,3133.3333333333335,2066.6666666666665,121.78,304450.0
2015-11-01,Product_1518,Whse_A,Category_019,400.0,11,4,2015,Autumn,1,2500.0,700.0,2700.0,1000.0,1966.6666666666667,2316.6666666666665,131.57,52628.0
2015-12-01,Product_1518,Whse_A,Category_019,2700.0,12,4,2015,Winter,1,400.0,2500.0,700.0,1000.0,1200.0,2216.6666666666665,139.52,376704.0
2016-01-01,Product_1518,Whse_A,Category_019,1700.0,1,1,2016,Winter,0,2700.0,400.0,2500.0,6000.0,1866.6666666666667,2500.0,136.91,232747.0
2016-03-01,Product_1518,Whse_A,Category_019,2700.0,3,1,2016,Spring,0,1700.0,2700.0,400.0,2700.0,1600.0,1783.3333333333333,119.79,323433.0
2016-04-01,Product_1518,Whse_A,Category_019,4100.0,4,2,2016,Spring,0,2700.0,1700.0,2700.0,700.0,2366.6666666666665,1783.3333333333333,122.93,504013.0
2016-05-01,Product_1518,Whse_A,Category_019,2700.0,5,2,2016,Spring,0,4100.0,2700.0,1700.0,2500.0,2833.3333333333335,2350.0,123.1,332370.0
2016-06-01,Product_1518,Whse_A,Category_019,1200.0,6,2,2016,Summer,0,2700.0,4100.0,2700.0,400.0,3166.6666666666665,2383.3333333333335,113.37,136044.0
2016-07-01,Product_1518,Whse_A,Category_019,2000.0,7,3,2016,Summer,0,1200.0,2700.0,4100.0,2700.0,2666.6666666666665,2516.6666666666665,118.43,236860.0
2016-08-01,Product_1518,Whse_A,Category_019,3700.0,8,3,2016,Summer,0,2000.0,1200.0,2700.0,1700.0,1966.6666666666667,2400.0,111.46,412402.0
2016-09-01,Product_1518,Whse_A,Category_019,3000.0,9,3,2016,Autumn,0,3700.0,2000.0,1200.0,2700.0,2300.0,2733.3333333333335,126.11,378330.0
2016-10-01,Product_1518,Whse_A,Category_019,4300.0,10,4,2016,Autumn,0,3000.0,3700.0,2000.0,4100.0,2900.0,2783.3333333333335,126.65,544595.0
2016-11-01,Product_1518,Whse_A,Category_019,1400.0,11,4,2016,Autumn,1,4300.0,3000.0,3700.0,2700.0,3666.6666666666665,2816.6666666666665,126.94,177716.0
2016-12-01,Product_1518,Whse_A,Category_019,2000.0,12,4,2016,Winter,1,1400.0,4300.0,3000.0,1200.0,2900.0,2600.0,137.57,275140.0
2012-07-01,Product_1518,Whse_J,Category_019,11700.0,7,3,2012,Summer,0,12200.0,15000.0,5300.0,3400.0,10833.333333333334,10800.0,122.12,1428804.0
2012-08-01,Product_1518,Whse_J,Category_019,5600.0,8,3,2012,Summer,0,11700.0,12200.0,15000.0,11600.0,12966.666666666666,12183.333333333334,112.28,628768.0
2012-09-01,Product_1518,Whse_J,Category_019,6900.0,9,3,2012,Autumn,0,5600.0,11700.0,12200.0,17300.0,9833.333333333334,11183.333333333334,132.2,912179.9999999999
2012-10-01,Product_1518,Whse_J,Category_019,14700.0,10,4,2012,Autumn,0,6900.0,5600.0,11700.0,5300.0,8066.666666666667,9450.0,126.91,1865577.0
2012-11-01,Product_1518,Whse_J,Category_019,4800.0,11,4,2012,Autumn,1,14700.0,6900.0,5600.0,15000.0,9066.666666666666,11016.666666666666,125.99,604752.0
2012-12-01,Product_1518,Whse_J,Category_019,56400.0,12,4,2012,Winter,1,4800.0,14700.0,6900.0,12200.0,8800.0,9316.666666666666,124.25,7007700.0
2013-01-01,Product_1518,Whse_J,Category_019,4700.0,1,1,2013,Winter,0,56400.0,4800.0,14700.0,11700.0,25300.0,16683.333333333332,134.26,631022.0
2013-02-01,Product_1518,Whse_J,Category_019,16000.0,2,1,2013,Winter,0,4700.0,56400.0,4800.0,5600.0,21966.666666666668,15516.666666666666,134.58,2153280.0
2013-03-01,Product_1518,Whse_J,Category_019,31100.0,3,1,2013,Spring,0,16000.0,4700.0,56400.0,6900.0,25700.0,17250.0,115.79,3601069.0
2013-04-01,Product_1518,Whse_J,Category_019,14600.0,4,2,2013,Spring,0,31100.0,16000.0,4700.0,14700.0,17266.666666666668,21283.333333333332,123.32,1800472.0
2013-05-01,Product_1518,Whse_J,Category_019,3600.0,5,2,2013,Spring,0,14600.0,31100.0,16000.0,4800.0,20566.666666666668,21266.666666666668,124.74,449064.0
2013-06-01,Product_1518,Whse_J,Category_019,8500.0,6,2,2013,Summer,0,3600.0,14600.0,31100.0,56400.0,16433.333333333332,21066.666666666668,117.39,997815.0
2013-07-01,Product_1518,Whse_J,Category_019,9700.0,7,3,2013,Summer,0,8500.0,3600.0,14600.0,4700.0,8900.0,13083.333333333334,122.66,1189802.0
2013-08-01,Product_1518,Whse_J,Category_019,26000.0,8,3,2013,Summer,0,9700.0,8500.0,3600.0,16000.0,7266.666666666667,13916.666666666666,118.19,3072940.0
2013-09-01,Product_1518,Whse_J,Category_019,40700.0,9,3,2013,Autumn,0,26000.0,9700.0,8500.0,31100.0,14733.333333333334,15583.333333333334,126.76,5159132.0
2013-10-01,Product_1518,Whse_J,Category_019,18000.0,10,4,2013,Autumn,0,40700.0,26000.0,9700.0,14600.0,25466.666666666668,17183.333333333332,127.84,2301120.0
2013-11-01,Product_1518,Whse_J,Category_019,14700.0,11,4,2013,Autumn,1,18000.0,40700.0,26000.0,3600.0,28233.333333333332,17750.0,116.05,1705935.0
2013-12-01,Product_1518,Whse_J,Category_019,81700.0,12,4,2013,Winter,1,14700.0,18000.0,40700.0,8500.0,24466.666666666668,19600.0,131.34,10730478.0
2014-01-01,Product_1518,Whse_J,Category_019,49900.0,1,1,2014,Winter,0,81700.0,14700.0,18000.0,9700.0,38133.333333333336,31800.0,126.53,6313847.0
2014-02-01,Product_1518,Whse_J,Category_019,25400.0,2,1,2014,Winter,0,49900.0,81700.0,14700.0,26000.0,48766.666666666664,38500.0,128.74,3269996.0
2014-03-01,Product_1518,Whse_J,Category_019,20500.0,3,1,2014,Spring,0,25400.0,49900.0,81700.0,40700.0,52333.333333333336,38400.0,121.91,2499155.0
2014-04-01,Product_1518,Whse_J,Category_019,15300.0,4,2,2014,Spring,0,20500.0,25400.0,49900.0,18000.0,31933.333333333332,35033.333333333336,119.65,1830645.0
2014-05-01,Product_1518,Whse_J,Category_019,50300.0,5,2,2014,Spring,0,15300.0,20500.0,25400.0,14700.0,20400.0,34583.333333333336,127.66,6421298.0
2014-06-01,Product_1518,Whse_J,Category_019,33400.0,6,2,2014,Summer,0,50300.0,15300.0,20500.0,81700.0,28700.0,40516.666666666664,116.41,3888094.0
2014-07-01,Product_1518,Whse_J,Category_019,8800.0,7,3,2014,Summer,0,33400.0,50300.0,15300.0,49900.0,33000.0,32466.666666666668,117.43,1033384.0000000001
2014-08-01,Product_1518,Whse_J,Category_019,8200.0,8,3,2014,Summer,0,8800.0,33400.0,50300.0,25400.0,30833.333333333332,25616.666666666668,119.02,975964.0
2014-09-01,Product_1518,Whse_J,Category_019,20400.0,9,3,2014,Autumn,0,8200.0,8800.0,33400.0,20500.0,16800.0,22750.0,128.99,2631396.0
2014-10-01,Product_1518,Whse_J,Category_019,22700.0,10,4,2014,Autumn,0,20400.0,8200.0,8800.0,15300.0,12466.666666666666,22733.333333333332,130.14,2954177.9999999995
2014-11-01,Product_1518,Whse_J,Category_019,3800.0,11,4,2014,Autumn,1,22700.0,20400.0,8200.0,50300.0,17100.0,23966.666666666668,130.83,497154.00000000006
2014-12-01,Product_1518,Whse_J,Category_019,7100.0,12,4,2014,Winter,1,3800.0,22700.0,20400.0,33400.0,15633.333333333334,16216.666666666666,124.66,885086.0
2015-01-01,Product_1518,Whse_J,Category_019,6800.0,1,1,2015,Winter,0,7100.0,3800.0,22700.0,8800.0,11200.0,11833.333333333334,136.54,928472.0
2015-02-01,Product_1518,Whse_J,Category_019,8600.0,2,1,2015,Winter,0,6800.0,7100.0,3800.0,8200.0,5900.0,11500.0,137.17,1179662.0
2015-03-01,Product_1518,Whse_J,Category_019,4800.0,3,1,2015,Spring,0,8600.0,6800.0,7100.0,20400.0,7500.0,11566.666666666666,131.58,631584.0000000001
2015-04-01,Product_1518,Whse_J,Category_019,11900.0,4,2,2015,Spring,0,4800.0,8600.0,6800.0,22700.0,6733.333333333333,8966.666666666666,123.05,1464295.0
2015-05-01,Product_1518,Whse_J,Category_019,1100.0,5,2,2015,Spring,0,11900.0,4800.0,8600.0,3800.0,8433.333333333334,7166.666666666667,123.45,135795.0
2015-06-01,Product_1518,Whse_J,Category_019,8400.0,6,2,2015,Summer,0,1100.0,11900.0,4800.0,7100.0,5933.333333333333,6716.666666666667,120.48,1012032.0
2015-07-01,Product_1518,Whse_J,Category_019,9300.0,7,3,2015,Summer,0,8400.0,1100.0,11900.0,6800.0,7133.333333333333,6933.333333333333,126.98,1180914.0
2015-08-01,Product_1518,Whse_J,Category_019,6400.0,8,3,2015,Summer,0,9300.0,8400.0,1100.0,8600.0,6266.666666666667,7350.0,118.46,758144.0
2015-09-01,Product_1518,Whse_J,Category_019,10700.0,9,3,2015,Autumn,0,6400.0,9300.0,8400.0,4800.0,8033.333333333333,6983.333333333333,126.61,1354727.0
2015-10-01,Product_1518,Whse_J,Category_019,8000.0,10,4,2015,Autumn,0,10700.0,6400.0,9300.0,11900.0,8800.0,7966.666666666667,128.61,1028880.0000000001
2015-11-01,Product_1518,Whse_J,Category_019,12900.0,11,4,2015,Autumn,1,8000.0,10700.0,6400.0,1100.0,8366.666666666666,7316.666666666667,121.91,1572639.0
2015-12-01,Product_1518,Whse_J,Category_019,5100.0,12,4,2015,Winter,1,12900.0,8000.0,10700.0,8400.0,10533.333333333334,9283.333333333334,136.93,698343.0
2016-01-01,Product_1518,Whse_J,Category_019,8900.0,1,1,2016,Winter,0,5100.0,12900.0,8000.0,9300.0,8666.666666666666,8733.333333333334,131.36,1169104.0000000002
2016-02-01,Product_1518,Whse_J,Category_019,5100.0,2,1,2016,Winter,0,8900.0,5100.0,12900.0,6400.0,8966.666666666666,8666.666666666666,132.83,677433.0000000001
2016-03-01,Product_1518,Whse_J,Category_019,8000.0,3,1,2016,Spring,0,5100.0,8900.0,5100.0,10700.0,6366.666666666667,8450.0,123.3,986400.0
2016-04-01,Product_1518,Whse_J,Category_019,10200.0,4,2,2016,Spring,0,8000.0,5100.0,8900.0,8000.0,7333.333333333333,8000.0,129.98,1325796.0
2016-05-01,Product_1518,Whse_J,Category_019,11200.0,5,2,2016,Spring,0,10200.0,8000.0,5100.0,12900.0,7766.666666666667,8366.666666666666,121.58,1361696.0
2016-06-01,Product_1518,Whse_J,Category_019,5000.0,6,2,2016,Summer,0,11200.0,10200.0,8000.0,5100.0,9800.0,8083.333333333333,122.63,613150.0
2016-07-01,Product_1518,Whse_J,Category_019,8200.0,7,3,2016,Summer,0,5000.0,11200.0,10200.0,8900.0,8800.0,8066.666666666667,110.65,907330.0
2016-08-01,Product_1518,Whse_J,Category_019,4100.0,8,3,2016,Summer,0,8200.0,5000.0,11200.0,5100.0,8133.333333333333,7950.0,120.79,495239.0
2016-09-01,Product_1518,Whse_J,Category_019,1700.0,9,3,2016,Autumn,0,4100.0,8200.0,5000.0,8000.0,5766.666666666667,7783.333333333333,131.39,223362.99999999997
2016-10-01,Product_1518,Whse_J,Category_019,3600.0,10,4,2016,Autumn,0,1700.0,4100.0,8200.0,10200.0,4666.666666666667,6733.333333333333,130.23,468827.99999999994
2016-11-01,Product_1518,Whse_J,Category_019,8200.0,11,4,2016,Autumn,1,3600.0,1700.0,4100.0,11200.0,3133.3333333333335,5633.333333333333,123.89,1015898.0
2016-12-01,Product_1518,Whse_J,Category_019,5800.0,12,4,2016,Winter,1,8200.0,3600.0,1700.0,5000.0,4500.0,5133.333333333333,135.3,784740.0000000001
2012-07-01,Product_1519,Whse_A,Category_019,5000.0,7,3,2012,Summer,0,27700.0,5200.0,8800.0,7000.0,13900.0,11300.0,120.99,604950.0
2012-08-01,Product_1519,Whse_A,Category_019,3400.0,8,3,2012,Summer,0,5000.0,27700.0,5200.0,8900.0,12633.333333333334,10966.666666666666,113.5,385900.0
2012-09-01,Product_1519,Whse_A,Category_019,6400.0,9,3,2012,Autumn,0,3400.0,5000.0,27700.0,10200.0,12033.333333333334,10050.0,125.61,803904.0
2012-10-01,Product_1519,Whse_A,Category_019,8100.0,10,4,2012,Autumn,0,6400.0,3400.0,5000.0,8800.0,4933.333333333333,9416.666666666666,123.79,1002699.0
2012-11-01,Product_1519,Whse_A,Category_019,7000.0,11,4,2012,Autumn,1,8100.0,6400.0,3400.0,5200.0,5966.666666666667,9300.0,127.35,891450.0
2012-12-01,Product_1519,Whse_A,Category_019,9200.0,12,4,2012,Winter,1,7000.0,8100.0,6400.0,27700.0,7166.666666666667,9600.0,134.19,1234548.0
2013-01-01,Product_1519,Whse_A,Category_019,11700.0,1,1,2013,Winter,0,9200.0,7000.0,8100.0,5000.0,8100.0,6516.666666666667,133.01,1556217.0
2013-02-01,Product_1519,Whse_A,Category_019,8600.0,2,1,2013,Winter,0,11700.0,9200.0,7000.0,3400.0,9300.0,7633.333333333333,136.94,1177684.0
2013-03-01,Product_1519,Whse_A,Category_019,14000.0,3,1,2013,Spring,0,8600.0,11700.0,9200.0,6400.0,9833.333333333334,8500.0,123.9,1734600.0
2013-04-01,Product_1519,Whse_A,Category_019,6400.0,4,2,2013,Spring,0,14000.0,8600.0,11700.0,8100.0,11433.333333333334,9766.666666666666,122.33,782912.0
2013-05-01,Product_1519,Whse_A,Category_019,6000.0,5,2,2013,Spring,0,6400.0,14000.0,8600.0,7000.0,9666.666666666666,9483.333333333334,123.45,740700.0
